monochloropentafluoroethane production, chlorofluorination of ethylene;hexafluoroethane;kilogram;GLO;317
lentil production;lentil;kilogram;CA-SK;318
chromium steel milling, large parts;chromium steel removed by milling, large parts;kilogram;RER;319
treatment of sewage sludge, 97% water, WWT, WW from pig iron production, landfarming;sewage sludge, 97% water, WWT, WW from pig iron production;kilogram;RoW;320
market for cyclic N-compound;cyclic N-compound;kilogram;GLO;321
heat and power co-generation, natural gas, conventional power plant, 100MW electrical;electricity, high voltage;kilowatt hour;CA-AB;322
treatment of waste wood, untreated, open burning;waste wood, untreated;kilogram;GLO;323
electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted;electricity, low voltage;kilowatt hour;CA-NS;324
electricity, high voltage, import from CD;electricity, high voltage;kilowatt hour;CG;325
market for shavings, softwood, measured as dry mass;shavings, softwood, measured as dry mass;kilogram;Europe without Switzerland;326
market for heavy fuel oil;heavy fuel oil;kilogram;Europe without Switzerland;327
photovoltaic laminate production, CdTe;photovoltaic laminate, CdTe;square meter;VN;328
cable production, data cable in infrastructure;cable, data cable in infrastructure;meter;GLO;329
market for waste polyvinylchloride;waste polyvinylchloride;kilogram;LU;330
sesame seed production;sesame seed;kilogram;RoW;331
soybean beverage production;protein feed, 100% crude;kilogram;CA-QC;332
market for non-Fe-Co-metals, from used Li-ion battery, pyrometallurgical processing;non-Fe-Co-metals, from used Li-ion battery, pyrometallurgical processing;kilogram;GLO;333
polystyrene foam slab production, 100% recycled;polystyrene foam slab;kilogram;CH;334
packing, lime product;packing, lime product;kilogram;RoW;335
market for furnace, logs, 6kW;furnace, logs, 6kW;unit;CH;336
market for waste reinforced concrete;waste reinforced concrete;kilogram;RoW;337
treatment of waste polyethylene, municipal incineration FAE;electricity, for reuse in municipal waste incineration only;kilowatt hour;CH;338
market for electricity, low voltage;electricity, low voltage;kilowatt hour;CA-ON;339
mine construction, gold;mine infrastructure, gold;unit;CA;340
drying, natural gas;drying, natural gas;cubic meter;RoW;341
treatment of waste polyurethane, municipal incineration;heat, for reuse in municipal waste incineration only;megajoule;GLO;342
concrete, all types to generic market for concrete, normal strength;concrete, normal strength;cubic meter;BR;343
treatment of used toner module, laser printer, colour, recycling;toner module, laser printer, colour;unit;RoW;344
planting, potato;planting, potato;hectare;US;345
electricity production, wind, 1-3MW turbine, onshore;electricity, high voltage;kilowatt hour;DK;346
uranium production, centrifuge, enriched 3.9%;uranium, enriched 3.9%, per separative work unit;unit;RU;347
market for lean concrete;lean concrete;cubic meter;CH;348
market for ethylene oxide;ethylene oxide;kilogram;RoW;349
market for packaging glass, brown;packaging glass, brown;kilogram;GLO;350
demersal fish to generic market for marine fish;marine fish;kilogram;GLO;351
petroleum and gas production, onshore;natural gas, high pressure;cubic meter;BO;352
market for trichloroborane;trichloroborane;kilogram;GLO;353
transport, passenger car, electric;transport, passenger car, electric;kilometer;GLO;354
treatment of municipal solid waste, municipal incineration;heat, for reuse in municipal waste incineration only;megajoule;SE;355
meat and bone meal to generic market for protein feed;protein feed, 100% crude;kilogram;RoW;356
market for natural gas, low pressure;natural gas, low pressure;cubic meter;RoE;357
fibre cement corrugated slab production;fibre cement corrugated slab;kilogram;RoW;358
limestone, crushed, washed to generic market for supplementary cementitious materials;supplementary cementitious materials;kilogram;RoW;359
market for process-specific burdens, municipal waste incineration;process-specific burdens, municipal waste incineration;kilogram;Europe without Switzerland;360
market group for electricity, low voltage;electricity, low voltage;kilowatt hour;RAF;361
market for polyester resin, unsaturated;polyester resin, unsaturated;kilogram;RoW;362
market for inorganic nitrogen fertiliser, as N;inorganic nitrogen fertiliser, as N;kilogram;VN;363
unsaturated hydrocarbons production, steam cracking operation, average;pyrolysis fuel gas;kilogram;RER;364
electricity, high voltage, import from GT;electricity, high voltage;kilowatt hour;MX;365
treatment of biowaste, municipal incineration;biowaste;kilogram;GLO;366
market for adhesive mortar;adhesive mortar;kilogram;GLO;367
market for inorganic phosphorus fertiliser, as P2O5;inorganic phosphorus fertiliser, as P2O5;kilogram;EC;368
treatment of sulfidic tailings, from gold mine operation, tailings impoundment;sulfidic tailings, from gold mine operation;kilogram;RoW;369
market for monoethanolamine;monoethanolamine;kilogram;GLO;370
land already in use, forest, intensive to perennial crop;land tenure, arable land, measured as carbon net primary productivity, perennial crop;kilogram;BR-AP;371
ammonium nitrate production;ammonium nitrate;kilogram;RoW;372
cobalt production;ferronickel;kilogram;GLO;373
treatment of used beverage cans, for recycling, unsorted, sorting;aluminium scrap, post-consumer, prepared for melting;kilogram;CH;374
treatment of wastewater from maize starch production, wastewater treatment;wastewater from maize starch production;cubic meter;CH;375
market for sewage sludge, 70% water, WWT, WW from soft fibreboard production;sewage sludge, 70% water, WWT, WW from soft fibreboard production;kilogram;CH;376
heat and power co-generation, natural gas, conventional power plant, 100MW electrical;electricity, high voltage;kilowatt hour;RS;377
petroleum coke production, petroleum refinery operation;petroleum coke;kilogram;RoW;378
heat and power co-generation, natural gas, conventional power plant, 100MW electrical;electricity, high voltage;kilowatt hour;DK;379
aluminium hydroxide production;aluminium hydroxide;kilogram;IAI Area, Russia & RER w/o EU27 & EFTA;380
supply air inlet production, steel/SS, DN 75;supply air inlet, steel/SS, DN 75;unit;RoW;381
concrete production, 30MPa, for building construction, exposure class XC3, with cement, unspecified;hard coal ash;kilogram;AT;382
ethanolamine production;monoethanolamine;kilogram;RER;383
treatment of waste polyethylene terephthalate, sanitary landfill;electricity, medium voltage;kilowatt hour;CH;384
bitumen seal production, V60;bitumen seal, V60;kilogram;CA-QC;385
electricity production, hydro, run-of-river;electricity, high voltage;kilowatt hour;CN-SA;386
dimethyl carbonate production;dimethyl carbonate;kilogram;RER;387
electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted;electricity, low voltage;kilowatt hour;CN-SX;388
hardwood forestry, beech, sustainable forest management;pulpwood, hardwood, measured as solid wood under bark;cubic meter;RoW;389
market for used lorry, 28 metric ton;used lorry, 28 metric ton;unit;GLO;390
electricity voltage transformation from medium to low voltage;electricity, low voltage;kilowatt hour;GE;391
C3 hydrocarbon production, mixture, petroleum refinery operation;C3 hydrocarbon mixture;kilogram;Europe without Switzerland;392
heat and power co-generation, natural gas, combined cycle power plant, 400MW electrical;heat, district or industrial, natural gas;megajoule;GR;393
treatment of sewage sludge, 70% water, WWT-SLF, waste paint, municipal incineration FAE;sewage sludge, 70% water, WWT-SLF, waste paint;kilogram;CH;394
natural gas, burned in gas turbine;natural gas, burned in gas turbine;megajoule;MX;395
market for waste wood, untreated;waste wood, untreated;kilogram;MK;396
land already in use, perennial cropland to annual crop;land tenure, arable land, measured as carbon net primary productivity, annual crop;kilogram;BR-MS;397
softwood forestry, mixed species, sustainable forest management;sawlog and veneer log, softwood, measured as solid wood under bark;cubic meter;CH;398
land already in use, annual cropland to perennial crop;land tenure, arable land, measured as carbon net primary productivity, perennial crop;kilogram;BR-ES;399
treatment of sewage sludge, 70% water, WWT-SLF, waste paperboard, municipal incineration FAE;heat, for reuse in municipal waste incineration only;megajoule;CH;400
treatment of residues, MSWI, waste cement-fibre slab, dismantled, residual material landfill;residues, MSWI, waste cement-fibre slab, dismantled;kilogram;GLO;401
softwood forestry, pine, sustainable forest management;cleft timber, measured as dry mass;kilogram;SE;402
treatment of wastewater from liquid crystal production, wastewater treatment;wastewater from liquid crystal production;cubic meter;RoW;403
clinker production;biowaste;kilogram;EC;404
market for sawlog and veneer log, eucalyptus ssp., measured as solid wood under bark;sawlog and veneer log, eucalyptus ssp., measured as solid wood under bark;cubic meter;RoW;405
fattening of calves for beef cattle production, on pasture;cattle for slaughtering, live weight;kilogram;RoW;406
market for cement, CEM III/A;cement, CEM III/A;kilogram;ZA;407
electricity production, natural gas, conventional power plant;electricity, high voltage;kilowatt hour;IN-DL;408
treatment of bottom ash, MSWI[F], residue from shredder fraction from manual dismantling, slag compartment;bottom ash, MSWI[F], residue from shredder fraction from manual dismantling;kilogram;CH;409
market for sawnwood, lath, hardwood, dried (u=20%), planed;sawnwood, lath, hardwood, dried (u=20%), planed;cubic meter;CH;410
market for residues, MSWI-WWT[R], WW from anaerobic digestion of whey;residues, MSWI-WWT[R], WW from anaerobic digestion of whey;kilogram;GLO;411
market for benzoic-compound;benzoic-compound;kilogram;GLO;412
market for cyclohexanol;cyclohexanol;kilogram;RER;413
irrigation, surface;irrigation;cubic meter;FR;414
electricity production, oil;electricity, high voltage;kilowatt hour;RoW;415
banana production;banana;kilogram;CO;416
hake, capture by trawler and landing whole, fresh;landed hake, fresh;kilogram;RoW;417
market for electricity, low voltage;electricity, low voltage;kilowatt hour;KP;418
anaerobic digestion plant construction, for biowaste;anaerobic digestion plant, for biowaste;unit;RoW;419
market for acrylonitrile;acrylonitrile;kilogram;GLO;420
nuclear fuel element production, for pressure water reactor, UO2 4.2% centrifuge & MOX;nuclear fuel element, for pressure water reactor, UO2 4.2% centrifuge & MOX;kilogram;RoW;421
electricity voltage transformation from high to medium voltage;electricity, medium voltage;kilowatt hour;CA-YK;422
maintenance, bus;maintenance, bus;unit;CH;423
market for sewage sludge, 70% water, WWT, WW from PV cell production;sewage sludge, 70% water, WWT, WW from PV cell production;kilogram;CH;424
treatment of sewage sludge, 75% water, WWT, WW from medium density board production, sanitary landfill;heat, district or industrial, other than natural gas;megajoule;RER;425
softwood forestry, mixed species, sustainable forest management;pulpwood, softwood, measured as solid wood under bark;cubic meter;CH;426
electricity production, hydro, reservoir, non-alpine region;electricity, high voltage;kilowatt hour;IN-PB;427
treatment of tyre wear emissions, lorry;tyre wear emissions, lorry;kilogram;RER;428
electricity production, nuclear, pressure water reactor;electricity, high voltage;kilowatt hour;US-SERC;429
batter wheat mix production;wheat flour mix;kilogram;RoW;430
market for aluminium removed by turning, primarily roughing, conventional;aluminium removed by turning, primarily roughing, conventional;kilogram;GLO;431
